2020/10/17 10:59:34 [error] 6#6: *6 open() "/usr/share/nginx/html/payed/test" failed (2: No such file or directory), client: 192.168.56.1, server: localhost, request: "GET /payed/test HTTP/1.1", host: "nhkjxu.natappfree.cc"
2020/10/18 02:32:05 [error] 6#6: *157 open() "/usr/share/nginx/html/static/order/confirm/image/59ae02fcN529cc4a1.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/59ae02fcN529cc4a1.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/18 02:32:05 [error] 6#6: *159 open() "/usr/share/nginx/html/static/order/confirm/image/59ce706fN6f3f2a4a.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/59ce706fN6f3f2a4a.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/18 02:32:05 [error] 6#6: *160 open() "/usr/share/nginx/html/static/order/confirm/image/57b191f2N15993cbb.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/57b191f2N15993cbb.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/18 02:32:05 [error] 6#6: *177 open() "/usr/share/nginx/html/static/order/confirm/image/58ff269fN7b7e087b.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/58ff269fN7b7e087b.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/18 02:34:10 [error] 6#6: *190 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/18 02:34:10 [error] 6#6: *190 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/18 02:34:11 [error] 6#6: *190 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/18 02:34:11 [error] 6#6: *190 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/18 02:34:13 [error] 6#6: *195 open() "/usr/share/nginx/html/static/search/img/5919637an271a1301.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/5919637an271a1301.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/10/18 02:34:13 [error] 6#6: *194 open() "/usr/share/nginx/html/static/search/img/599a806bn9d829c1c.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/599a806bn9d829c1c.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/10/18 02:34:30 [error] 6#6: *194 open() "/usr/share/nginx/html/static/search/img/5919637an271a1301.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/5919637an271a1301.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/10/18 02:34:30 [error] 6#6: *194 open() "/usr/share/nginx/html/static/search/img/599a806bn9d829c1c.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/599a806bn9d829c1c.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/10/18 02:34:30 [error] 6#6: *194 open() "/usr/share/nginx/html/static/search/img/5919637an271a1301.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/5919637an271a1301.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/10/18 02:34:31 [error] 6#6: *201 open() "/usr/share/nginx/html/static/item/scss/jd.css" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/scss/jd.css HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/10/18 02:34:31 [error] 6#6: *201 open() "/usr/share/nginx/html/static/item/img/service_items_1.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_1.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/10/18 02:34:31 [error] 6#6: *204 open() "/usr/share/nginx/html/static/item/img/service_items_2.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_2.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/10/18 02:34:31 [error] 6#6: *205 open() "/usr/share/nginx/html/static/item/img/service_items_3.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_3.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/10/18 02:34:31 [error] 6#6: *206 open() "/usr/share/nginx/html/static/item/img/service_items_4.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_4.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/10/18 02:34:38 [error] 6#6: *210 open() "/usr/share/nginx/html/static/order/confirm/image/59ae02fcN529cc4a1.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/59ae02fcN529cc4a1.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/18 02:34:38 [error] 6#6: *213 open() "/usr/share/nginx/html/static/order/confirm/image/59ce706fN6f3f2a4a.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/59ce706fN6f3f2a4a.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/18 02:34:38 [error] 6#6: *214 open() "/usr/share/nginx/html/static/order/confirm/image/57b191f2N15993cbb.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/57b191f2N15993cbb.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/18 02:34:38 [error] 6#6: *215 open() "/usr/share/nginx/html/static/order/confirm/image/58ff269fN7b7e087b.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/58ff269fN7b7e087b.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/18 02:35:44 [error] 6#6: *220 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/18 02:35:44 [error] 6#6: *220 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/18 02:35:45 [error] 6#6: *220 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/18 02:35:45 [error] 6#6: *220 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/18 02:36:10 [error] 6#6: *220 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/18 02:36:10 [error] 6#6: *220 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/18 02:36:10 [error] 6#6: *220 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/18 02:36:10 [error] 6#6: *220 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/18 02:36:14 [error] 6#6: *230 open() "/usr/share/nginx/html/static/search/img/5919637an271a1301.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/5919637an271a1301.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/10/18 02:36:14 [error] 6#6: *234 open() "/usr/share/nginx/html/static/search/img/599a806bn9d829c1c.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/599a806bn9d829c1c.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/10/18 02:36:16 [error] 6#6: *240 open() "/usr/share/nginx/html/static/item/scss/jd.css" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/scss/jd.css HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/10/18 02:36:16 [error] 6#6: *242 open() "/usr/share/nginx/html/static/item/img/service_items_1.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_1.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/10/18 02:36:16 [error] 6#6: *239 open() "/usr/share/nginx/html/static/item/img/service_items_2.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_2.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/10/18 02:36:16 [error] 6#6: *240 open() "/usr/share/nginx/html/static/item/img/service_items_3.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_3.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/10/18 02:36:16 [error] 6#6: *244 open() "/usr/share/nginx/html/static/item/img/service_items_4.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_4.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/10/18 02:36:21 [error] 6#6: *256 open() "/usr/share/nginx/html/static/order/confirm/image/59ae02fcN529cc4a1.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/59ae02fcN529cc4a1.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/18 02:36:21 [error] 6#6: *257 open() "/usr/share/nginx/html/static/order/confirm/image/59ce706fN6f3f2a4a.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/59ce706fN6f3f2a4a.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/18 02:36:21 [error] 6#6: *259 open() "/usr/share/nginx/html/static/order/confirm/image/57b191f2N15993cbb.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/57b191f2N15993cbb.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/18 02:36:21 [error] 6#6: *259 open() "/usr/share/nginx/html/static/order/confirm/image/58ff269fN7b7e087b.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/58ff269fN7b7e087b.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/18 02:44:17 [error] 6#6: *270 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/18 02:44:17 [error] 6#6: *270 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/18 02:44:17 [error] 6#6: *270 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/18 02:44:17 [error] 6#6: *270 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/18 02:45:50 [error] 6#6: *276 directory index of "/usr/share/nginx/html/static/" is forbidden, client: 192.168.56.1, server: gulimall.com, request: "GET /static/ HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/18 02:45:53 [error] 6#6: *279 open() "/usr/share/nginx/html/static/search/img/5919637an271a1301.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/5919637an271a1301.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/10/18 02:45:53 [error] 6#6: *281 open() "/usr/share/nginx/html/static/search/img/599a806bn9d829c1c.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/599a806bn9d829c1c.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/10/18 02:45:55 [error] 6#6: *282 open() "/usr/share/nginx/html/static/item/scss/jd.css" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/scss/jd.css HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/10/18 02:45:55 [error] 6#6: *282 open() "/usr/share/nginx/html/static/item/img/service_items_1.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_1.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/10/18 02:45:55 [error] 6#6: *283 open() "/usr/share/nginx/html/static/item/img/service_items_2.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_2.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
